ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
38024225,中古マンション等,,38201,愛媛県,松山市,束本,福音寺,18,２ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第１四半期,未改装,,7.2552725051033065
38020242,中古マンション等,,38201,愛媛県,松山市,新立町,勝山町,13,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第４四半期,,,6.812913356642856
38023058,中古マンション等,,38201,愛媛県,松山市,祝谷東町,道後温泉,13,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,,,6.301029995663981
38000319,中古マンション等,,38201,愛媛県,松山市,石手,道後公園,14,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,改装済,,7.204119982655925
38023267,中古マンション等,,38205,愛媛県,新居浜市,若水町,新居浜,30分?60分,３ＬＤＫ,70,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,調停・競売等,6.531478917042255
38001636,中古マンション等,,38201,愛媛県,松山市,衣山,衣山,9,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第１四半期,未改装,,6.986771734266245
38020376,中古マンション等,,38201,愛媛県,松山市,土居田町,土居田,4,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,その他,,,,第１種中高層住居専用地域,60.0,200.0,2014年第４四半期,未改装,調停・競売等,7.146128035678238
38002279,中古マンション等,,38201,愛媛県,松山市,東雲町,警察署前,2,４ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2018年第４四半期,未改装,,7.505149978319906
38024380,中古マンション等,,38201,愛媛県,松山市,道後湯之町,道後温泉,3,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,6.505149978319906
38022712,中古マンション等,,38205,愛媛県,新居浜市,郷,新居浜,22,２ＬＤＫ,45,,,,昭和44年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2014年第１四半期,未改装,,5.954242509439325
38031628,中古マンション等,,38205,愛媛県,新居浜市,萩生,新居浜,30分?60分,２ＬＤＫ,60,,,,平成23年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第１四半期,未改装,,7.278753600952829
38039973,中古マンション等,,38201,愛媛県,松山市,辰巳町,三津,6,２ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第４四半期,未改装,,6.903089986991944
38003266,中古マンション等,,38201,愛媛県,松山市,道後北代,南町,11,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第２四半期,改装済,,7.278753600952829
38000679,中古マンション等,,38201,愛媛県,松山市,岩崎町,道後公園,3,２ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2018年第３四半期,,,7.230448921378274
38019993,中古マンション等,,38201,愛媛県,松山市,歩行町,勝山町,3,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,未改装,,7.146128035678238
38022400,中古マンション等,,38201,愛媛県,松山市,松末,福音寺,9,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第３四半期,改装済,,7.3222192947339195
38008567,中古マンション等,,38202,愛媛県,今治市,東門町,今治,28,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.0
38029776,中古マンション等,,38201,愛媛県,松山市,永木町,勝山町,9,２ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第１四半期,改装済,,7.146128035678238
38012236,中古マンション等,,38206,愛媛県,西条市,大町,伊予西条,10,３ＬＤＫ,85,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,未改装,,7.3979400086720375
38005127,中古マンション等,,38201,愛媛県,松山市,松前町,西堀端,3,２ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第２四半期,未改装,,7.342422680822207
38002984,中古マンション等,,38201,愛媛県,松山市,千舟町,松山(愛媛),5,３ＬＤＫ,95,,,,昭和57年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.146128035678238
38020386,中古マンション等,,38201,愛媛県,松山市,土居田町,土居田,7,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.5910646070264995
38028651,中古マンション等,,38201,愛媛県,松山市,朝生田町,いよ立花,7,１ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,改装済,,6.707570176097937
38035790,中古マンション等,,38201,愛媛県,松山市,枝松,いよ立花,19,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第４四半期,未改装,,7.0
38036894,中古マンション等,,38201,愛媛県,松山市,緑町,鉄砲町,4,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第３四半期,未改装,調停・競売等,7.041392685158225
38024435,中古マンション等,,38201,愛媛県,松山市,永木町,松山市,16,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第１四半期,未改装,,7.2552725051033065
38021267,中古マンション等,,38201,愛媛県,松山市,木屋町,本町４丁目,3,３ＤＫ,50,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第３四半期,未改装,,6.954242509439325
38030475,中古マンション等,,38201,愛媛県,松山市,南堀端町,南堀端,3,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,未改装,,7.301029995663981
38029549,中古マンション等,,38201,愛媛県,松山市,竹原,土橋(愛媛),15,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第１四半期,未改装,,7.0
38001820,中古マンション等,,38201,愛媛県,松山市,空港通,土橋(愛媛),11,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,未改装,,7.113943352306837
38041197,中古マンション等,,38202,愛媛県,今治市,北日吉町,今治,10,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第４四半期,未改装,,7.2552725051033065
38031313,中古マンション等,,38205,愛媛県,新居浜市,泉宮町,新居浜,30分?60分,３ＤＫ,50,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,調停・競売等,6.380211241711606
